2024/01/31 15:41:34	102.7	3.9	1.4	7.7	9.7	22.0	30.8	18.0	23.4	27.6	34.0	48.8	58.6	67.3	73.2	69.4	64.1	66.0	72.2	78.2	84.9	85.6	92.1	91.4	93.8	97.4	100.1	87.3	78.0	81.0	77.5	72.6	61.5
2024/01/31 15:41:35	103.2	-2.4	-5.2	-3.5	-0.8	20.6	29.7	14.3	19.9	23.5	36.5	48.2	59.0	67.9	72.9	68.4	64.1	65.7	71.7	77.6	85.2	85.3	92.3	91.2	93.8	97.6	99.4	87.3	77.2	80.6	77.6	72.3	61.2
2024/01/31 15:41:36	103.2	5.0	3.1	7.5	9.7	20.7	29.0	20.3	23.4	26.2	35.9	48.2	58.2	66.9	72.2	69.4	63.8	66.7	71.1	77.4	83.8	84.6	88.9	91.4	93.8	97.5	100.0	86.5	77.4	80.8	77.7	72.3	61.6
2024/01/31 15:41:37	103.8	7.8	5.5	10.8	15.6	22.5	30.0	21.1	24.7	27.3	35.0	49.1	59.2	66.4	72.0	68.5	63.4	65.8	72.7	77.6	84.4	85.5	89.1	91.2	94.1	98.0	100.6	86.9	77.8	80.9	77.7	74.0	62.5
2024/01/31 15:41:38	103.3	0.9	-6.9	-3.1	3.4	21.3	30.4	14.0	15.5	22.4	30.5	48.2	58.8	67.6	73.3	69.3	63.9	66.5	72.3	77.9	83.4	83.7	89.1	90.9	94.0	97.9	100.1	86.6	77.0	81.2	77.6	72.1	61.8
2024/01/31 15:41:39	103.5	-12.1	-15.2	-3.5	3.6	21.7	29.7	17.1	19.6	25.1	35.7	49.2	60.0	68.5	73.5	68.9	64.0	66.4	71.6	76.9	84.0	83.9	89.4	91.6	93.9	97.6	99.7	87.4	75.9	81.4	77.7	72.6	61.5
2024/01/31 15:41:40	103.3	3.4	-4.0	0.7	6.3	21.5	30.0	15.2	26.6	26.4	33.8	48.3	58.4	67.3	72.1	69.4	63.1	66.3	71.9	78.1	83.5	84.8	89.9	91.9	93.9	98.0	100.1	87.5	77.0	81.3	77.7	72.6	62.0
2024/01/31 15:41:41	103.2	7.0	2.0	4.7	6.9	20.8	29.8	15.4	20.4	23.8	33.9	49.0	59.3	66.3	71.9	68.5	62.6	64.8	72.6	77.7	83.2	84.0	90.2	91.9	94.0	98.0	99.7	86.2	78.1	80.9	77.4	72.3	61.7
2024/01/31 15:41:42	102.6	5.2	-5.4	-2.2	-0.0	22.1	29.9	13.3	18.2	25.3	31.6	48.3	58.8	67.4	73.0	69.3	64.0	66.0	73.0	77.8	84.0	83.4	89.2	91.4	93.4	97.5	99.3	86.0	78.8	80.7	77.4	71.9	61.0
2024/01/31 15:41:43	103.0	-9.7	-10.9	-1.7	5.1	21.0	29.8	20.6	22.5	26.0	36.9	49.3	59.7	68.3	73.4	69.0	63.9	66.3	72.0	77.6	84.3	83.4	89.6	91.6	94.2	97.3	99.5	87.1	78.7	80.7	77.7	72.2	61.7
2024/01/31 15:41:44	101.9	-8.0	-10.3	-4.7	2.1	21.6	30.5	13.8	19.6	24.6	35.8	50.9	64.3	71.1	73.5	68.4	65.0	65.2	71.3	77.7	83.0	83.4	90.5	91.1	94.8	97.2	99.0	85.7	77.9	79.8	77.0	71.9	60.9
2024/01/31 15:41:45	101.6	-0.7	-11.3	-3.0	1.2	21.3	30.0	17.2	19.4	23.8	37.9	50.7	63.0	69.6	74.1	71.1	63.8	66.8	72.0	77.2	81.5	82.2	88.4	90.7	93.0	96.9	98.8	86.2	77.3	79.5	76.7	71.5	60.8
2024/01/31 15:41:46	102.4	-18.1	-13.4	-4.9	3.5	21.7	29.9	15.2	15.9	19.8	37.9	48.5	64.6	71.9	75.6	70.9	63.2	65.7	72.1	76.9	83.1	82.9	88.0	90.3	93.5	96.6	98.7	85.9	77.4	79.6	76.5	71.6	60.9
2024/01/31 15:41:47	102.9	2.8	-4.4	0.2	5.2	22.2	30.5	16.0	21.4	25.6	35.0	49.6	62.9	70.5	74.9	71.3	64.3	66.2	72.9	77.0	84.6	83.9	88.7	90.2	93.2	96.9	99.6	86.0	77.8	79.9	77.0	71.8	61.6
2024/01/31 15:41:48	102.6	-4.7	-5.3	0.8	4.6	21.0	29.6	15.4	21.3	21.6	34.6	51.1	62.4	70.9	74.0	69.8	64.1	66.1	71.2	77.6	83.9	82.3	88.9	90.2	92.8	96.6	98.6	86.1	77.8	79.6	76.9	71.8	61.1
2024/01/31 15:41:49	103.3	-0.9	-0.8	3.6	6.3	21.8	30.0	17.1	20.0	26.6	35.3	52.3	62.4	69.4	74.8	70.6	63.4	66.3	71.4	76.6	82.3	84.2	89.3	90.8	93.4	97.4	99.3	85.4	78.3	80.5	77.4	72.1	61.2
2024/01/31 15:41:50	102.3	5.7	0.1	-0.4	1.1	20.7	29.5	14.4	19.7	22.8	38.6	53.7	63.9	71.7	73.6	68.9	64.0	64.9	71.2	76.8	82.9	82.4	88.9	90.1	92.8	96.9	98.9	86.6	77.9	80.4	77.1	71.9	61.3
2024/01/31 15:41:51	102.6	-1.8	-1.6	1.8	5.4	22.6	30.6	18.3	19.7	24.8	37.8	52.1	61.9	69.5	75.2	69.4	62.7	65.0	71.4	77.0	82.2	83.1	89.5	90.7	93.3	96.9	98.9	87.0	77.5	80.2	76.9	71.8	61.1
2024/01/31 15:41:52	102.3	-0.3	-1.8	1.6	2.1	21.7	29.8	16.2	19.3	23.4	36.3	51.6	63.2	69.6	74.5	70.3	62.8	65.8	70.7	76.1	82.2	83.0	88.4	90.2	92.9	96.4	98.3	85.2	77.0	79.7	77.0	71.5	60.7
2024/01/31 15:41:53	103.1	-14.1	-12.1	-2.7	2.4	21.0	29.9	13.7	17.4	24.7	38.0	51.3	63.0	71.2	73.7	69.8	62.0	64.0	70.7	76.8	82.4	82.1	88.5	90.2	93.3	96.7	98.8	86.4	78.0	80.4	77.2	71.9	61.5
2024/01/31 15:41:54	103.7	4.7	2.2	7.0	8.4	21.1	30.2	18.5	22.2	27.5	33.3	50.1	62.2	68.9	73.2	69.9	63.2	65.0	72.6	77.7	83.6	85.4	91.7	90.3	92.1	97.4	98.9	86.6	83.0	79.6	77.3	72.0	61.5
2024/01/31 15:41:55	102.8	-5.1	-1.9	5.0	10.7	22.5	30.4	17.5	21.9	27.3	37.0	51.4	61.9	67.3	74.1	69.7	63.2	66.2	72.4	78.0	83.2	84.4	91.3	89.9	90.9	96.4	97.8	86.2	83.7	82.2	76.2	71.4	61.1
